Year,State,State.abb,Age,Gender,New_heart_disease_crude_value,New_teeth_removal_value,New_dental_visit_value,New_grocery_stores_value,New_supercenter_value,New_convenience_stores_value,New_fastfood_restaurant_value,New_fullservice_restaurant_value,New_foodinsecurity_value,New_farmersmarket_value
1999,Louisiana,LA,45-54,Female,109.8,45,64.3,4053.84,229.3,17396.6,12107.55,14860.39,7.60,113.9
1999,Maine,ME,35-44,Female,592.6,47.1,69.8,3790.26,213.66,16260.74,11332.21,13890.89,7.60,108.01
1999,Maine,ME,65-74,Male,1075.4,47.1,69.8,3579.39,201.15,15352.07,10711.94,13115.31,7.60,102.69
1999,Maine,ME,85+,Male,8061.7,47.1,69.8,3637.18,204.58,15601.08,10881.91,13327.84,7.60,103.94
1999,Maine,ME,35-44,Male,35.4,47.1,69.8,3703.05,208.49,15884.93,11075.67,13570.12,7.60,105.58
1999,Maine,ME,45-54,Female,51.2,47.1,69.8,3691.83,207.82,15836.6,11042.68,13528.87,7.60,105.35
1999,Maine,ME,55-64,Male,370.7,47.1,69.8,3671.89,206.64,15750.68,10984.04,13455.54,7.61,104.86
1999,Maine,ME,75-84,Male,2874,47.1,69.8,3673.52,206.73,15757.71,10988.85,13461.54,7.57,104.89
1999,Maine,ME,65-74,Female,594.1,47.1,69.8,3679.42,207.08,15783.13,11006.17,13483.23,7.69,105.03
1999,Maine,ME,75-84,Female,1992.3,47.1,69.8,3679.46,207.09,15783.28,11006.23,13483.35,7.40,105.04
1999,Maine,ME,45-54,Male,130.6,47.1,69.8,3677.65,206.98,15775.48,11001.01,13476.72,7.74,104.99
1999,Maine,ME,85+,Female,7618.9,47.1,69.8,3677.3,206.96,15774.02,11000.18,13475.51,10.92,104.98
1999,Maine,ME,55-64,Female,173,47.1,69.8,3678.18,207.01,15777.75,11002.41,13478.61,11.56,105.01
1999,Maryland,MD,35-44,Female,27.2,50.7,73.9,3679.15,207.06,15781.85,11004.53,13481.95,11.20,105.05
1999,Maryland,MD,75-84,Female,2127.4,50.7,73.9,3677.87,206.99,15776.48,11001.73,13477.57,11.33,105
1999,Maryland,MD,85+,Female,7967.5,50.7,73.9,3674.3,206.83,15761.49,10994.2,13465.45,11.30,104.84
1999,Maryland,MD,45-54,Female,62.9,50.7,73.9,3677.31,206.97,15774.12,11000.56,13475.67,11.30,104.95
1999,Maryland,MD,45-54,Male,162.7,50.7,73.9,3690.73,207.6,15830.36,11028.76,13521.18,11.30,105.56
1999,Maryland,MD,55-64,Female,203.3,50.7,73.9,3684.08,207.29,15802.48,11014.77,13498.61,11.30,105.33
1999,Maryland,MD,65-74,Female,686.4,50.7,73.9,3634.9,204.97,15596.35,10911.44,13331.83,11.30,103.12
1999,Maryland,MD,35-44,Male,51.4,50.7,73.9,3644.68,205.43,15637.33,10931.98,13364.99,11.30,103.32
1999,Maryland,MD,55-64,Male,453.7,50.7,73.9,3820.1,213.7,16372.56,11300.56,13959.9,11.30,111.12
1999,Maryland,MD,75-84,Male,2880,50.7,73.9,3833.4,214.33,16428.32,11328.51,14005.01,11.31,112.53
1999,Maryland,MD,65-74,Male,1163,50.7,73.9,3175.44,183.31,13670.66,9946.07,11773.66,11.27,83.93
1999,Maryland,MD,85+,Male,8150.2,50.7,73.9,2142.04,134.59,9339.49,7774.8,8269.1,11.40,36.76
1999,Massachusetts,MA,75-84,Female,1836.4,55.1,78.2,1585.4,108.34,7006.48,6605.23,6381.35,11.10,9.97
1999,Massachusetts,MA,85+,Male,7947,55.1,78.2,1653.5,111.55,7291.94,6748.33,6612.32,10.09,12.35
1999,Massachusetts,MA,35-44,Female,16.4,55.1,78.2,1812.62,119.06,7958.8,7082.64,7151.91,10.05,19.86
1999,Massachusetts,MA,85+,Female,7173.9,55.1,78.2,1805.54,118.72,7929.16,7067.78,7127.92,10.13,19.76
1999,Massachusetts,MA,55-64,Female,142.2,55.1,78.2,1759.37,116.55,7735.65,6970.77,6971.35,10.09,17.61
1999,Massachusetts,MA,45-54,Male,124.8,55.1,78.2,1757.83,116.47,7729.17,6967.53,6966.11,10.10,17.47
1999,Massachusetts,MA,75-84,Male,2751,55.1,78.2,1770.86,117.09,7783.8,6994.91,7010.31,10.10,18.07
1999,Massachusetts,MA,55-64,Male,362.1,55.1,78.2,1772.31,117.16,7789.86,6997.92,7015.21,10.10,18.16
1999,Massachusetts,MA,65-74,Male,998,55.1,78.2,1768.74,116.99,7774.93,6990.47,7003.13,10.10,17.99
1999,Massachusetts,MA,35-44,Male,42.7,55.1,78.2,1768.09,116.96,7772.2,6989.19,7000.95,10.10,17.95
1999,Massachusetts,MA,65-74,Female,492.2,55.1,78.2,1768.99,117,7775.97,6990.99,7003.98,10.10,18
1999,Massachusetts,MA,45-54,Female,48,55.1,78.2,1769.08,117,7776.29,6990.81,7004.14,10.10,18.02
1999,Michigan,MI,75-84,Male,3273.9,53.9,78.9,1768.96,117,7775.83,6990.81,7003.84,10.09,18
1999,Michigan,MI,75-84,Female,2330.7,53.9,78.9,1769.6,117.04,7778.63,6993.45,7006.43,10.18,17.97
1999,Michigan,MI,35-44,Female,30.2,53.9,78.9,1769.4,117.03,7777.75,6992.57,7005.6,9.78,17.98
1999,Michigan,MI,45-54,Female,81,53.9,78.9,1766.76,116.84,7766.23,6982.3,6995.09,11.08,18.08
1999,Michigan,MI,55-64,Female,245.9,53.9,78.9,1766.93,116.85,7766.97,6982.98,6995.77,13.43,18.08
1999,Michigan,MI,65-74,Male,1263.1,53.9,78.9,1776.35,117.52,7808.01,7019.4,7033.17,13.22,17.74
1999,Michigan,MI,35-44,Male,62.5,53.9,78.9,1778.27,117.66,7816.35,7026.79,7040.77,13.16,17.64
1999,Michigan,MI,45-54,Male,190.3,53.9,78.9,1745.9,115.36,7675.47,6901.84,6912.39,13.22,18.79
1999,Michigan,MI,65-74,Female,754.3,53.9,78.9,1730.37,114.25,7607.85,6841.86,6850.78,13.19,19.49
1999,Michigan,MI,85+,Female,8567.9,53.9,78.9,1838.29,121.93,8077.59,7258.48,7278.81,13.20,15.69
1999,Michigan,MI,85+,Male,9337,53.9,78.9,1922.77,127.95,8445.28,7584.6,7613.86,13.20,12.17
1999,Michigan,MI,55-64,Male,491.6,53.9,78.9,1566.47,102.58,6894.5,6209.18,6200.76,13.20,24.45
1999,Minnesota,MN,65-74,Female,434.3,61.5,75.5,779.17,46.54,3467.74,3169.94,3078.25,13.20,53.55
1999,Minnesota,MN,45-54,Female,34,61.5,75.5,202.99,5.52,959.88,945.68,793.05,13.19,75.91
1999,Minnesota,MN,55-64,Male,298.9,61.5,75.5,167.27,2.98,804.39,807.77,651.36,13.21,77.93
1999,Minnesota,MN,85+,Male,7731.3,61.5,75.5,309.82,13.13,1424.85,1358.06,1216.74,13.19,72.57
1999,Minnesota,MN,35-44,Female,16.7,61.5,75.5,331.23,14.65,1518.06,1440.73,1301.67,13.13,71.57
1999,Minnesota,MN,35-44,Male,37.6,61.5,75.5,292.58,11.9,1349.83,1291.53,1148.38,13.60,73
1999,Minnesota,MN,85+,Female,6547.7,61.5,75.5,283.32,11.24,1309.53,1255.78,1111.65,11.36,73.41
1999,Minnesota,MN,45-54,Male,126.9,61.5,75.5,293.47,11.96,1353.71,1294.97,1151.92,9.01,73.04
1999,Minnesota,MN,65-74,Male,912.4,61.5,75.5,296.99,12.21,1369.02,1308.54,1165.86,9.46,72.89
1999,Minnesota,MN,75-84,Female,1670.2,61.5,75.5,294.42,12.03,1357.82,1298.62,1155.66,9.42,72.98
1999,Minnesota,MN,75-84,Male,2580.8,61.5,75.5,293.18,11.94,1352.44,1293.85,1150.75,9.38,73.03
1999,Minnesota,MN,55-64,Female,132.5,61.5,75.5,293.81,11.99,1355.16,1296.26,1153.23,9.41,73.01
1999,Mississippi,MS,35-44,Male,93.7,37.6,61.5,294.22,12.02,1356.94,1297.81,1154.87,9.40,72.99
1999,Mississippi,MS,65-74,Female,938.8,37.6,61.5,294.07,12.01,1356.31,1297.25,1154.3,9.40,72.99
1999,Mississippi,MS,55-64,Female,346.8,37.6,61.5,293.95,11.99,1355.8,1296.89,1153.78,9.40,73.01
1999,Mississippi,MS,35-44,Female,63.6,37.6,61.5,293.99,11.99,1355.95,1297.06,1153.9,9.40,73.02
1999,Mississippi,MS,65-74,Male,1590.4,37.6,61.5,293.99,12.02,1355.92,1296.72,1154.05,9.40,72.97
1999,Mississippi,MS,55-64,Male,717.9,37.6,61.5,293.96,12.04,1355.76,1296.39,1154.02,9.40,72.93
1999,Mississippi,MS,75-84,Female,2618.1,37.6,61.5,294.07,11.94,1356.41,1297.97,1154.01,9.39,73.09
1999,Mississippi,MS,85+,Male,9315.9,37.6,61.5,294.18,11.86,1357.08,1299.5,1154.05,9.40,73.26
1999,Mississippi,MS,85+,Female,8612.5,37.6,61.5,293.81,12.15,1354.85,1294.34,1153.94,9.45,72.77
1999,Mississippi,MS,45-54,Female,130.1,37.6,61.5,293.31,12.55,1351.87,1287.47,1153.77,9.01,72.02
1999,Mississippi,MS,45-54,Male,273.5,37.6,61.5,294.46,11.64,1358.73,1303.3,1154.15,8.74,73.48
1999,Mississippi,MS,75-84,Male,3568.6,37.6,61.5,296.56,9.97,1371.25,1332.19,1154.85,8.82,76.58
1999,Missouri,MO,65-74,Female,725.8,40.1,62.4,293.2,12.63,1351.25,1286.04,1153.73,8.80,72.44
1999,Missouri,MO,45-54,Male,192.5,40.1,62.4,281.33,22.03,1280.52,1122.83,1149.78,8.80,56
1999,Missouri,MO,75-84,Female,2336.8,40.1,62.4,270.02,30.98,1213.13,967.3,1146.01,8.80,39.56
1999,Missouri,MO,85+,Female,8764,40.1,62.4,267.52,32.96,1198.23,932.93,1145.17,8.80,35.42
1999,Missouri,MO,65-74,Male,1308.6,40.1,62.4,269.77,31.18,1211.65,963.89,1145.92,8.80,38.52
1999,Missouri,MO,75-84,Male,3427.6,40.1,62.4,270.69,30.46,1217.1,976.45,1146.23,8.80,39.98
1999,Missouri,MO,45-54,Female,70.9,40.1,62.4,270.13,30.9,1213.76,968.75,1146.05,8.80,39.23
1999,Missouri,MO,35-44,Female,31.9,40.1,62.4,269.81,31.15,1211.88,964.43,1145.92,8.80,38.74
1999,Missouri,MO,55-64,Female,232.3,40.1,62.4,269.94,31.04,1212.67,966.26,1145.97,8.82,38.91
1999,Missouri,MO,55-64,Male,517,40.1,62.4,270.07,30.96,1213.35,967.73,1146.07,8.76,39.07
1999,Missouri,MO,35-44,Male,65.4,40.1,62.4,270.04,30.99,1213.19,967.34,1146.07,8.87,39.03
1999,Missouri,MO,85+,Male,9807.8,40.1,62.4,269.93,31.01,1212.74,966.65,1145.83,8.85,38.98
1999,Montana,MT,55-64,Female,125.5,53.5,65,269.9,31,1212.66,966.61,1145.72,7.10,38.98
1999,Montana,MT,75-84,Female,1924.9,53.5,65,270.17,31,1213.57,967.59,1146.5,6.51,39.02
1999,Montana,MT,45-54,Male,124.9,53.5,65,270.37,31.01,1214.22,968.22,1147.09,6.76,39.04
1999,Montana,MT,75-84,Male,2531.2,53.5,65,269.52,30.99,1211.43,965.45,1144.59,6.69,38.96
1999,Montana,MT,65-74,Male,1079.8,53.5,65,268.59,30.96,1208.34,962.42,1141.8,6.70,38.88
1999,Montana,MT,45-54,Female,63.5,53.5,65,271.22,31.03,1217.03,970.95,1149.63,6.70,39.08
1999,Montana,MT,85+,Female,6758.7,53.5,65,275.28,31.14,1230.43,984.1,1161.71,6.70,39.45
1999,Montana,MT,85+,Male,7248.8,53.5,65,267.4,30.93,1204.43,958.59,1138.27,6.70,38.86
1999,Montana,MT,35-44,Male,47.7,53.5,65,250.74,30.49,1149.39,904.6,1088.67,6.70,37.37
1999,Montana,MT,55-64,Male,346.9,53.5,65,273.03,31.08,1223.01,976.82,1155.02,6.70,39
1999,Montana,MT,65-74,Female,543,53.5,65,338.67,32.83,1439.74,1189.43,1350.36,6.70,44.74
1999,Nebraska,NE,65-74,Female,577.4,53.6,74.5,280.27,31.27,1246.92,1000.27,1176.57,6.69,40.71
1999,Nebraska,NE,75-84,Male,2748.2,53.6,74.5,30.86,24.62,423.37,192.37,434.3,6.74,19.26
1999,Nebraska,NE,35-44,Male,38.9,53.6,74.5,164.48,28.19,864.58,625.2,831.97,6.61,27.37
1999,Nebraska,NE,55-64,Female,168.3,53.6,74.5,1246.59,57.04,4437.66,4130.39,4052.41,6.81,116.78
1999,Nebraska,NE,85+,Male,7990.2,53.6,74.5,2579.04,92.57,8837.35,8446.47,8017.88,8.02,233.19
1999,Nebraska,NE,45-54,Female,46.4,53.6,74.5,3093.61,106.3,10536.44,10113.28,9549.28,8.18,282.32
1999,Nebraska,NE,85+,Female,7560.5,53.6,74.5,2912.03,101.45,9936.87,9525.09,9008.88,8.06,268.25
1999,Nebraska,NE,75-84,Female,2005.4,53.6,74.5,2748.96,97.11,9398.42,8996.88,8523.57,8.11,253.05
1999,Nebraska,NE,55-64,Male,412.4,53.6,74.5,2787.45,98.13,9525.54,9121.58,8638.14,8.10,255.84
1999,Nebraska,NE,35-44,Female,19.6,53.6,74.5,2837.81,99.47,9691.81,9284.7,8788.01,8.10,260.46
1999,Nebraska,NE,45-54,Male,120.7,53.6,74.5,2830.82,99.29,9668.73,9262.05,8767.2,8.10,260.03
1999,Nebraska,NE,65-74,Male,1069.6,53.6,74.5,2815.73,98.89,9618.91,9213.18,8722.3,8.10,258.66
1999,Nevada,NV,35-44,Female,25.1,46.9,59.1,2816.54,98.91,9621.59,9215.81,8724.72,8.10,258.68
1999,Nevada,NV,85+,Male,7068.3,46.9,59.1,2820.97,99.03,9636.2,9230.13,8737.88,8.10,259.07
1999,Nevada,NV,75-84,Female,2218.2,46.9,59.1,2821.13,99.03,9636.69,9230.61,8738.32,8.10,259.1
1999,Nevada,NV,35-44,Male,56.7,46.9,59.1,2819.76,99,9632.24,9226.26,8734.32,8.11,258.98
1999,Nevada,NV,65-74,Male,1216.6,46.9,59.1,2819.43,98.99,9631.21,9225.29,8733.41,8.07,258.95
1999,Nevada,NV,55-64,Male,526.9,46.9,59.1,2820.11,99,9633.34,9227.32,8735.3,8.19,259.01
1999,Nevada,NV,75-84,Male,3116.4,46.9,59.1,2821.02,99,9636,9229.78,8737.64,7.88,259.1
1999,Nevada,NV,85+,Female,7446.2,46.9,59.1,2819.99,99,9632.97,9226.97,8734.97,7.07,259.01
1999,Nevada,NV,65-74,Female,678.9,46.9,59.1,2816.72,99.01,9623.42,9218.15,8726.58,7.07,258.67
1999,Nevada,NV,45-54,Female,71.7,46.9,59.1,2819.06,99,9630.27,9224.48,8732.6,7.12,258.86
1999,Nevada,NV,55-64,Female,248,46.9,59.1,2831.23,98.95,9665.73,9257.19,8763.74,7.09,260.1
1999,Nevada,NV,45-54,Male,202.3,46.9,59.1,2826.48,98.97,9651.89,9244.43,8751.59,7.10,259.81
1999,New Hampshire,NH,35-44,Male,34.7,49,73.3,2782.31,99.15,9523.17,9125.68,8638.57,7.10,255.37
1999,New Hampshire,NH,75-84,Female,1878.7,49,73.3,2786.87,99.13,9536.46,9137.94,8650.24,7.10,255.17
1999,New Hampshire,NH,65-74,Male,1039.2,49,73.3,2942.98,98.5,9991.38,9557.61,9049.68,7.10,270.62
1999,New Hampshire,NH,45-54,Female,44,49,73.3,2969.28,98.4,10068.03,9628.32,9116.97,7.10,275.53
1999,New Hampshire,NH,45-54,Male,109.8,49,73.3,2395.08,100.71,8394.72,8084.67,7647.74,7.11,220.39
1999,New Hampshire,NH,35-44,Female,354.09,49,73.3,1453.88,104.51,5651.9,5554.38,5239.44,7.09,123.35
1999,New Hampshire,NH,65-74,Female,523.7,49,73.3,922.76,106.65,4104.12,4126.53,3880.43,7.09,64.5
1999,New Hampshire,NH,75-84,Male,2722.3,49,73.3,972.34,106.45,4248.6,4259.81,4007.28,7.25,67.41
1999,New Hampshire,NH,85+,Male,8626,49,73.3,1121.49,105.85,4683.26,4660.79,4388.93,6.46,83.45
1999,New Hampshire,NH,55-64,Male,383.2,49,73.3,1118.9,105.86,4675.69,4653.81,4382.29,9.35,83.87
1999,New Hampshire,NH,55-64,Female,172.4,49,73.3,1076.01,106.03,4550.72,4538.53,4272.56,13.63,79.32
1999,New Hampshire,NH,85+,Female,7989.8,49,73.3,1073.43,106.04,4543.21,4531.6,4265.97,13.09,78.85
1999,New Jersey,NJ,35-44,Male,42.5,52.6,73.9,1085.44,105.99,4578.18,4563.86,4296.67,13.04,80.1
1999,New Jersey,NJ,85+,Female,8022.4,52.6,73.9,1087.11,105.99,4583.05,4568.35,4300.95,13.13,80.34
1999,New Jersey,NJ,35-44,Female,19,52.6,73.9,1083.85,106,4573.56,4559.6,4292.61,13.09,80
1999,New Jersey,NJ,65-74,Male,1144.4,52.6,73.9,1083.12,106.01,4571.47,4557.69,4290.78,13.10,79.9
1999,New Jersey,NJ,45-54,Female,59.1,52.6,73.9,1083.97,106,4573.91,4559.92,4292.92,13.10,79.99
1999,New Jersey,NJ,55-64,Female,181.7,52.6,73.9,1084.19,105.99,4574.46,4560.34,4293.4,13.10,80.04
1999,New Jersey,NJ,55-64,Male,384.6,52.6,73.9,1084.01,106,4573.98,4559.94,4292.98,13.10,80.02
1999,New Jersey,NJ,75-84,Female,2070.9,52.6,73.9,1084.13,106.03,4574.73,4560.97,4293.67,13.09,79.93
1999,New Jersey,NJ,75-84,Male,3102.6,52.6,73.9,1084.13,106.02,4574.62,4560.79,4293.57,13.12,79.94
1999,New Jersey,NJ,85+,Male,8499.8,52.6,73.9,1083.35,105.91,4570.97,4556.22,4290.24,13.07,80.2
1999,New Jersey,NJ,65-74,Female,598.9,52.6,73.9,1083.32,105.91,4570.84,4556.07,4290.12,13.05,80.24
1999,New Jersey,NJ,45-54,Male,151.2,52.6,73.9,1086.15,106.29,4583.91,4572.29,4302.01,13.55,79.38
1999,New Mexico,NM,55-64,Male,366.8,51.9,63.1,1086.99,106.41,4587.8,4577.11,4305.55,10.65,78.99
1999,New Mexico,NM,65-74,Female,517.1,51.9,63.1,1077.34,105.09,4543.28,4521.93,4265.07,8.12,81.86
1999,New Mexico,NM,55-64,Female,148.9,51.9,63.1,1071.74,104.33,4517.47,4489.94,4241.6,8.69,84.04
1999,New Mexico,NM,65-74,Male,961.4,51.9,63.1,1103.61,108.67,4664.41,4672.05,4375.2,8.61,74.74
1999,New Mexico,NM,35-44,Male,37.9,51.9,63.1,1132.19,112.55,4796.15,4835.31,4494.97,8.58,64.45
1999,New Mexico,NM,45-54,Male,117.6,51.9,63.1,1028.66,98.48,4318.91,4243.86,4061.08,8.61,93.77
1999,New Mexico,NM,35-44,Female,13.9,51.9,63.1,786.88,65.6,3204.39,2862.65,3047.84,8.60,169.55
1999,New Mexico,NM,85+,Female,7235.7,51.9,63.1,603.01,40.6,2356.79,1812.23,2277.26,8.60,231.03
1999,New Mexico,NM,45-54,Female,53.2,51.9,63.1,587.45,38.49,2285.07,1723.34,2212.06,8.60,238.59
1999,New Mexico,NM,75-84,Male,2432.1,51.9,63.1,631.85,44.52,2489.72,1976.97,2398.11,8.60,224.41
1999,New Mexico,NM,75-84,Female,1761.8,51.9,63.1,639.81,45.61,2526.45,2022.48,2431.51,8.61,221.1
1999,New Mexico,NM,85+,Male,7089.1,51.9,63.1,627.9,43.99,2471.54,1954.43,2381.58,8.57,224.83
1999,New York,NY,65-74,Male,1217.1,49.6,72,624.64,43.54,2456.51,1935.8,2367.92,8.67,226.1
1999,New York,NY,65-74,Female,696,49.6,72,627.73,43.96,2470.76,1953.47,2380.88,8.55,225.15
1999,New York,NY,45-54,Female,64.4,49.6,72,628.93,44.13,2476.3,1960.34,2385.91,8.30,224.7
1999,New York,NY,35-44,Male,43.9,49.6,72,628.16,44.02,2472.74,1955.92,2382.67,11.87,224.93
1999,New York,NY,55-64,Male,454.5,49.6,72,627.75,43.97,2470.84,1953.55,2380.95,13.67,225.08
1999,New York,NY,75-84,Female,2270.5,49.6,72,627.93,43.99,2471.69,1954.61,2381.72,13.07,225.03
1999,New York,NY,35-44,Female,18.4,49.6,72,628.06,44.01,2472.27,1955.38,2382.24,13.22,224.97
1999,New York,NY,85+,Male,9232.1,49.6,72,628.01,44,2472.08,1955.14,2382.06,13.21,224.97
1999,New York,NY,45-54,Male,156,49.6,72,628.02,44,2472.03,1954.91,2382.04,13.19,225.05
1999,New York,NY,55-64,Female,220.6,49.6,72,628.04,44,2472.13,1954.96,2382.14,13.20,225.08
1999,New York,NY,85+,Female,8822.1,49.6,72,627.9,43.99,2471.69,1955.01,2381.67,13.20,224.88
1999,New York,NY,75-84,Male,3181.4,49.6,72,627.79,43.99,2471.31,1954.99,2381.28,13.20,224.7
1999,North Carolina,NC,75-84,Female,2213.8,29.1,69,628.29,44.02,2472.95,1955.03,2382.98,13.20,225.32
1999,North Carolina,NC,55-64,Male,502.8,29.1,69,628.81,44.05,2474.71,1955.11,2384.81,13.19,226.12
1999,North Carolina,NC,65-74,Female,709,29.1,69,627.25,43.96,2469.52,1954.9,2379.42,13.23,224.24
1999,North Carolina,NC,35-44,Female,30.5,29.1,69,624.94,43.83,2461.81,1954.57,2371.44,13.13,220.85
1999,North Carolina,NC,55-64,Female,223.6,29.1,69,629.64,44.09,2477.47,1955.23,2387.67,13.34,226.33
1999,North Carolina,NC,35-44,Male,60.1,29.1,69,639.2,44.63,2509.3,1956.58,2420.67,13.17,239.95
1999,North Carolina,NC,75-84,Male,3200.8,29.1,69,625.78,43.87,2464.61,1954.69,2374.34,10.37,225
1999,North Carolina,NC,85+,Female,7937.1,29.1,69,574.19,40.95,2292.82,1947.39,2196.22,9.64,156.79
1999,North Carolina,NC,85+,Male,8451.6,29.1,69,523.28,38.07,2123.27,1940.18,2020.43,9.99,84.98
1999,North Carolina,NC,45-54,Female,85.1,29.1,69,510.9,37.37,2082.03,1938.43,1977.67,9.88,64.52
1999,North Carolina,NC,45-54,Male,196.6,29.1,69,520.64,37.92,2114.47,1939.81,2011.3,9.90,77.18
1999,North Carolina,NC,65-74,Male,1249.1,29.1,69,525.05,38.17,2129.16,1940.43,2026.54,9.90,84.19
1999,North Dakota,ND,45-54,Male,136.5,51.8,67.1,522.67,38.04,2121.22,1940.09,2018.3,9.90,81.19
1999,North Dakota,ND,85+,Female,7078.1,51.8,67.1,521.18,37.95,2116.27,1939.88,2013.17,9.90,78.9
1999,North Dakota,ND,65-74,Male,1031.2,51.8,67.1,521.74,37.99,2118.12,1939.96,2015.09,9.90,79.56
1999,North Dakota,ND,75-84,Male,3007.8,51.8,67.1,522.22,38.01,2119.71,1940.04,2016.74,9.90,80.28
1999,North Dakota,ND,35-44,Male,51.6,51.8,67.1,522.1,38.01,2119.32,1940.02,2016.33,9.90,80.15
1999,North Dakota,ND,45-54,Female,54.4,51.8,67.1,521.94,38,2118.81,1939.97,2015.81,9.90,79.93
1999,North Dakota,ND,65-74,Female,499.4,51.8,67.1,521.95,38,2118.87,1939.96,2015.88,9.91,79.95
1999,North Dakota,ND,55-64,Female,208.5,51.8,67.1,522.04,38,2119.08,1940.06,2016.07,9.88,80.02
1999,North Dakota,ND,55-64,Male,430.3,51.8,67.1,522.07,38,2119.12,1940.15,2016.09,9.92,80.03
1999,North Dakota,ND,75-84,Female,1810.2,51.8,67.1,521.93,38,2118.9,1939.83,2015.92,10.10,79.99
1999,North Dakota,ND,85+,Male,8885.4,51.8,67.1,521.78,37.98,2118.67,1939.44,2015.76,10.11,79.95
1999,North Dakota,ND,35-44,Female,12326.49,51.8,67.1,522.16,38.01,2119.23,1940.41,2016.17,10.10,80.02
1999,Ohio,OH,85+,Female,8328,47.3,70.3,522.81,38.06,2120.18,1942.06,2016.84,10.10,80.16
1999,Ohio,OH,55-64,Female,239.8,47.3,70.3,521.7,37.98,2118.56,1939.23,2015.69,10.10,79.97
1999,Ohio,OH,55-64,Male,470.1,47.3,70.3,519.05,37.79,2114.75,1932.54,2012.99,10.10,79.42
1999,Ohio,OH,35-44,Female,30.1,47.3,70.3,522.15,38.01,2119.21,1940.37,2016.15,10.10,79.91
1999,Ohio,OH,85+,Male,9152.4,47.3,70.3,532.42,38.74,2134.03,1966.39,2026.65,10.10,82.01
1999,Ohio,OH,65-74,Male,1288.8,47.3,70.3,524.61,38.18,2122.76,1946.61,2018.67,10.10,80.89
1999,Ohio,OH,45-54,Male,172.2,47.3,70.3,486.02,35.45,2067.08,1848.83,1979.2,10.10,73.17
1999,Ohio,OH,75-84,Male,3308.1,47.3,70.3,502.54,36.62,2090.92,1890.69,1996.1,10.10,74.96
1999,Ohio,OH,65-74,Female,735,47.3,70.3,665.47,48.17,2326.03,2303.57,2162.73,10.12,106
1999,Ohio,OH,35-44,Male,56.8,47.3,70.3,873.69,62.93,2626.5,2831.24,2375.7,10.00,148.75
1999,Ohio,OH,75-84,Female,2261.5,47.3,70.3,959.07,68.98,2749.71,3047.62,2463.03,10.46,168.31
1999,Ohio,OH,45-54,Female,72,47.3,70.3,932.81,67.12,2711.82,2981.07,2436.17,9.12,163.83
1999,Oklahoma,OK,55-64,Male,584.5,42,62.3,906.2,65.23,2673.41,2913.62,2408.95,6.29,157.92
1999,Oklahoma,OK,85+,Female,9350.8,42,62.3,911.54,65.61,2681.12,2927.16,2414.42,6.45,158.73
1999,Oklahoma,OK,35-44,Female,36.3,42,62.3,919.67,66.19,2692.85,2947.77,2422.73,6.56,160.5
1999,Oklahoma,OK,55-64,Female,263.7,42,62.3,918.78,66.13,2691.57,2945.52,2421.83,6.48,160.4
1999,Oklahoma,OK,35-44,Male,62.9,42,62.3,916.37,65.96,2688.1,2939.41,2419.36,6.51,159.89
1999,Oklahoma,OK,85+,Male,9686.4,42,62.3,916.44,65.96,2688.2,2939.58,2419.43,6.50,159.87
1999,Oklahoma,OK,65-74,Male,1373.9,42,62.3,917.13,66.01,2689.19,2941.34,2420.14,6.50,160.02
1999,Oklahoma,OK,75-84,Female,2479.2,42,62.3,917.16,66.01,2689.23,2941.44,2420.17,6.50,160.04
1999,Oklahoma,OK,75-84,Male,3509.5,42,62.3,916.98,66,2688.97,2940.93,2419.98,6.50,160
1999,Oklahoma,OK,65-74,Female,815.8,42,62.3,916.97,66,2688.98,2940.85,2419.96,6.50,159.97
1999,Oklahoma,OK,45-54,Female,100.3,42,62.3,917,66,2688.99,2941.01,2420,6.50,160
1999,Oklahoma,OK,45-54,Male,209.3,42,62.3,916.93,66,2688.83,2941.1,2419.97,6.50,160.07
1999,Oregon,OR,65-74,Male,978.1,52.8,68.1,916.99,66,2688.98,2941.01,2420,6.53,160.02
1999,Oregon,OR,85+,Male,7587.2,52.8,68.1,917.29,66,2689.66,2940.77,2420.15,6.36,159.78
1999,Oregon,OR,35-44,Male,37.1,52.8,68.1,917.11,66,2689.25,2940.91,2420.06,7.07,159.87
1999,Oregon,OR,45-54,Female,51.8,52.8,68.1,915.98,65.99,2686.74,2941.76,2419.48,7.93,160.75
1999,Oregon,OR,55-64,Male,362.1,52.8,68.1,916.31,66,2687.47,2941.51,2419.64,7.79,160.67
1999,Oregon,OR,45-54,Male,122.3,52.8,68.1,920.39,66.02,2696.51,2938.48,2421.75,7.79,157.57
1999,Oregon,OR,85+,Female,7390.4,52.8,68.1,920.35,66.02,2696.42,2938.51,2421.73,7.81,157.01
1999,Oregon,OR,35-44,Female,16.1,52.8,68.1,906.05,65.93,2664.76,2949.13,2414.36,7.80,167.65
1999,Oregon,OR,75-84,Male,2776.6,52.8,68.1,902.31,65.91,2656.47,2951.9,2412.43,7.80,172.53
1999,Oregon,OR,65-74,Female,553.3,52.8,68.1,953.93,66.23,2770.79,2913.59,2439.03,7.80,135.5
1999,Oregon,OR,75-84,Female,1913.1,52.8,68.1,1042.34,66.77,2966.59,2847.96,2484.59,7.80,65.73
